gvkey,year,lobbying,elobbying,green_lobbying,brown_lobbying
145308,2001,115000,0,0,0
145308,2002,155000,0,0,0
145308,2003,200000,0,0,0
145308,2009,50000,0,0,0
145308,2010,240000,0,0,0
145308,2011,230000,0,0,0
145308,2012,230000,0,0,0
145308,2013,240000,0,0,0
145308,2014,200000,0,0,0
145308,2015,240000,0,0,0
145308,2016,240000,0,0,0
145308,2017,240000,0,0,0
145308,2018,240000,0,0,0
145313,2007,56000,56000,0,0
145367,2002,285000,0,0,0
145367,2003,180000,0,0,0
145367,2004,15000,0,0,0
145367,2005,70000,0,0,0
145367,2006,183000,0,0,0
145367,2007,413000,0,0,0
145367,2008,416500,0,0,0
145367,2009,705000,85000,70000,15000
145367,2010,560000,0,0,0
145367,2011,640000,0,0,0
145431,2002,28000,0,0,0
145431,2003,10000,0,0,0
145431,2004,5000,0,0,0
145512,2004,60000,0,0,0
145512,2005,20000,0,0,0
145552,2006,15000,0,0,0
145552,2007,220000,0,0,0
145552,2008,270000,0,0,0
145552,2009,760000,0,0,0
145552,2010,1030000,0,0,0
145552,2011,590000,0,0,0
145552,2012,720000,0,0,0
145552,2013,1160000,0,0,0
145552,2014,1020000,0,0,0
145552,2015,1200000,230000,0,230000
145552,2016,1930000,780000,0,280000
145552,2017,3460000,1920000,0,0
145552,2018,3810000,2510000,0,0
145552,2019,3817000,630000,0,0
145552,2020,4862500,1643333.333333333,1643333.333333333,0
145701,2001,2620000,0,0,0
145701,2002,1780000,0,0,0
145701,2003,1842000,143500,143500,0
145701,2004,2970000,238333.3333333333,238333.3333333333,0
145701,2005,1073140,0,0,0
145701,2006,1921000,0,0,0
145701,2007,3010635,58093.41176470588,0,0
145701,2008,2565000,532295.321637427,143055.5555555556,0
145701,2009,2255000,160555.5555555556,0,0
145701,2010,2665000,295763.8888888889,0,0
145701,2011,3920000,0,0,0
145701,2012,2239000,0,0,0
145701,2013,2265000,0,0,0
145701,2014,2375000,0,0,0
145701,2015,2360000,0,0,0
145701,2016,2389000,0,0,0
145701,2017,2455000,0,0,0
145701,2018,2715000,0,0,0
145701,2019,2755000,0,0,0
145701,2020,2668000,0,0,0
145702,2001,1581000,0,0,0
145702,2002,3080560,0,0,0
145702,2003,2325000,0,0,0
145702,2004,2340000,0,0,0
145854,2004,10000,0,0,0
145911,2006,38355,0,0,0
145977,2009,150000,0,0,0
145977,2010,130000,0,0,0
145977,2011,60000,0,0,0
145979,2015,70000,0,0,0
146017,2009,95000,95000,0,0
146017,2010,160000,160000,0,0
146017,2011,160000,160000,120000,0
146017,2012,160000,160000,120000,0
146017,2013,160000,160000,80000,0
146017,2014,160000,160000,0,0
146017,2015,160000,160000,40000,0
146017,2016,160000,80000,0,0
146017,2017,200000,75000,0,0
146017,2018,200000,66666.66666666666,0,0
146017,2019,160000,53333.33333333333,0,0
146017,2020,25000,10833.33333333333,0,0
146117,2002,250000,0,0,0
146117,2003,285000,0,0,0
146137,2008,80000,80000,0,0
146156,2004,80000,0,0,0
146156,2006,30000,0,0,0
146156,2007,160000,0,0,0
146156,2008,210000,0,0,0
146156,2009,418000,30000,0,0
146156,2010,540000,0,0,0
146156,2011,792000,0,0,0
146156,2012,775000,0,0,0
146156,2013,809000,0,0,0
146156,2014,1069000,0,0,0
146156,2015,760000,0,0,0
146156,2016,990000,0,0,0
146171,2002,33000,0,0,0
146171,2003,137000,0,0,0
146171,2004,455000,0,0,0
146171,2005,346000,0,0,0
146171,2006,248000,0,0,0
146171,2007,128000,0,0,0
146171,2008,120000,0,0,0
146171,2009,120000,0,0,0
146171,2010,325000,0,0,0
146171,2011,140000,0,0,0
146171,2012,110000,0,0,0
146171,2013,80000,0,0,0
146171,2014,60000,0,0,0
146171,2015,20000,0,0,0
146171,2016,80000,0,0,0
146171,2017,80000,0,0,0
146171,2018,80000,0,0,0
146171,2019,80000,0,0,0
146171,2020,120000,0,0,0
146617,2002,110000,0,0,0
146617,2003,170000,0,0,0
146617,2004,85000,0,0,0
146617,2005,160000,0,0,0
146738,2004,142000,0,0,0
147175,2002,1840000,0,0,0
147175,2003,2360000,1126666.666666667,0,0
147175,2004,2880000,0,0,0
147175,2005,1940000,300000,0,0
147175,2006,1200000,0,0,0
147175,2007,2040000,0,0,0
147175,2008,3385000,763333.3333333333,0,0
147175,2009,2500000,423333.3333333333,0,0
147175,2010,2170000,0,0,0
147175,2011,2610000,1710000,0,0
147175,2012,2350000,2350000,0,0
147175,2013,2770000,2770000,0,0
147175,2014,1490000,1490000,0,0
147183,2012,85000,0,0,0
147183,2013,5000,0,0,0
147183,2014,10000,0,0,0
147183,2015,20000,0,0,0
147200,2006,5000,0,0,0
147305,2008,10000,0,0,0
147305,2009,640000,0,0,0
147305,2010,620000,80000,0,0
147305,2011,900000,0,0,0
147305,2012,1146000,0,0,0
147305,2013,1320000,0,0,0
147305,2014,1810000,0,0,0
147305,2015,2127000,0,0,0
147305,2016,2120000,0,0,0
147305,2017,1680000,0,0,0
147305,2018,1785000,0,0,0
147305,2019,1450000,0,0,0
147305,2020,1590000,0,0,0
147453,2009,180000,0,0,0
147453,2010,85000,0,0,0
147453,2011,80000,0,0,0
147579,2005,5000,0,0,0
147579,2006,5000,0,0,0
147579,2009,20000,0,0,0
147579,2010,160000,0,0,0
147579,2011,800000,10000,0,0
147579,2012,1555000,0,0,0
147579,2013,1280000,0,0,0
147579,2014,1350000,0,0,0
147579,2015,1440000,0,0,0
147579,2016,920000,0,0,0
147579,2017,1050000,0,0,0
147579,2018,970000,0,0,0
147579,2019,1015000,0,0,0
147579,2020,930000,0,0,0
147637,2002,220000,0,0,0
147639,2010,10000,0,0,0
147639,2011,210000,0,0,0
147639,2012,30000,0,0,0
147639,2014,110000,0,0,0
147639,2015,200000,0,0,0
147644,2003,20000,0,0,0
147644,2004,160000,0,0,0
147644,2005,25000,0,0,0
147644,2006,5000,0,0,0
147657,2002,25000,0,0,0
147658,2004,54000,0,0,0
147658,2005,108000,0,0,0
147658,2006,81000,0,0,0
147658,2007,217500,0,0,0
147658,2008,220000,0,0,0
147658,2009,20000,0,0,0
147660,2003,55000,0,0,0
147660,2004,220000,0,0,0
147660,2005,540000,0,0,0
147660,2006,300000,0,0,0
147660,2007,160000,0,0,0
147660,2008,35000,0,0,0
147660,2009,395000,0,0,0
147660,2010,620000,36666.66666666666,0,36666.66666666666
147868,2005,60000,0,0,0
147868,2006,280000,0,0,0
147868,2007,250000,0,0,0
147868,2008,245000,0,0,0
147868,2009,270000,0,0,0
147868,2010,270000,0,0,0
147868,2011,240000,16666.66666666666,0,0
147868,2012,240000,0,0,0
147868,2013,350000,0,0,0
147868,2014,300000,0,0,0
147868,2015,450000,0,0,0
147868,2016,270000,0,0,0
147868,2017,240000,0,0,0
147868,2018,240000,0,0,0
147868,2019,170000,0,0,0
147868,2020,50000,0,0,0
147988,2007,160000,66666.66666666666,0,66666.66666666666
147988,2008,170000,40000,0,40000
147988,2009,435000,251000,0,0
147988,2010,1660000,940000,0,80000
147988,2011,1730000,944000,0,110000
147988,2012,1900000,1076000,0,200000
147988,2013,2035000,1030000,0,160000
147988,2014,2040000,972000,0,130000
148169,2004,140000,0,0,0
148169,2005,200000,0,0,0
148219,2016,5000,0,0,0
148219,2017,47500,0,0,0
148219,2018,185000,0,0,0
148219,2019,150000,0,0,0
148219,2020,225000,0,0,0
148223,2011,50000,0,0,0
148223,2012,205000,0,0,0
148223,2013,120000,62500,0,0
148223,2014,120000,60000,0,0
148223,2015,160000,0,0,0
148223,2016,175000,145000,0,0
148223,2017,215000,161250,0,0
148223,2018,160000,120000,0,0
148223,2019,160000,106666.6666666667,0,0
148223,2020,160000,120000,0,0
148349,2019,120000,0,0,0
148349,2020,190000,0,0,0
148356,2011,120000,0,0,0
148356,2012,120000,0,0,0
148356,2013,120000,0,0,0
148410,2004,50000,0,0,0
148410,2005,60000,0,0,0
148410,2006,65000,0,0,0
148410,2009,70000,0,0,0
148410,2010,180000,0,0,0
148410,2012,20000,0,0,0
148410,2013,50000,0,0,0
148410,2015,75000,0,0,0
148650,2006,5000,0,0,0
148650,2007,40000,0,0,0
148769,2003,1210000,0,0,0
148870,2002,20000,0,0,0
148870,2003,40000,0,0,0
148870,2004,40000,0,0,0
148870,2005,40000,0,0,0
148870,2006,60000,0,0,0
148870,2007,100000,0,0,0
148870,2008,108000,0,0,0
148950,2003,260000,0,0,0
148950,2004,240000,0,0,0
148950,2005,300000,0,0,0
148950,2006,220000,0,0,0
148950,2007,80000,60000,0,0
148950,2014,55000,0,0,0
148950,2015,10000,0,0,0
149070,2002,200000,0,0,0
149070,2003,125000,0,0,0
149070,2004,140000,0,0,0
149070,2005,160000,0,0,0
149070,2006,160000,0,0,0
149070,2007,380000,0,0,0
149070,2008,710000,140000,0,70000
149070,2009,960000,345000,75000,160000
149070,2010,1220000,210000,0,0
149070,2011,1000000,0,0,0
149070,2012,1040000,0,0,0
149070,2013,1040000,0,0,0
149070,2014,960000,0,0,0
149070,2015,640000,0,0,0
149070,2016,640000,80000,0,0
149070,2017,640000,0,0,0
149070,2018,520000,0,0,0
149070,2019,400000,0,0,0
149070,2020,280000,0,0,0
149177,2018,150000,0,0,0
149177,2019,160000,0,0,0
149177,2020,160000,0,0,0
149268,2005,40000,26666.66666666666,0,0
149268,2006,60000,13333.33333333333,0,0
149268,2007,80000,0,0,0
149268,2008,770000,620000,450000,0
149268,2009,605000,600000,600000,0
149268,2010,600000,300000,300000,0
149268,2011,600000,0,0,0
149268,2012,600000,0,0,0
149318,2007,80000,0,0,0
149318,2009,130000,0,0,0
149318,2010,165000,0,0,0
149318,2011,180000,0,0,0
149318,2012,155000,0,0,0
149318,2013,150000,0,0,0
149318,2014,120000,0,0,0
149318,2015,225000,0,0,0
149318,2016,140000,0,0,0
149318,2017,140000,0,0,0
149318,2018,90000,0,0,0
149318,2020,245000,0,0,0
149337,2005,420000,0,0,0
149337,2006,285000,0,0,0
149337,2007,820000,0,0,0
149337,2008,676860,70000,70000,0
149337,2009,789233,110000,110000,0
149337,2010,2419995,0,0,0
149337,2011,1627668,0,0,0
149337,2012,1389117,0,0,0
149337,2013,1426390,10000,0,0
149337,2014,1432926,650071.3333333333,0,646738
149337,2015,120000,0,0,0
149337,2016,210000,0,0,0
149337,2017,240000,0,0,0
149337,2018,240000,0,0,0
149337,2019,240000,0,0,0
149337,2020,360000,0,0,0
149578,2006,15000,0,0,0
149738,2011,80000,40000,0,0
149738,2012,150000,53333.33333333333,0,0
149738,2013,160000,0,0,0
149738,2014,180000,0,0,0
149738,2015,200000,0,0,0
149738,2016,150000,0,0,0
150139,2005,60000,0,0,0
150139,2013,100000,0,0,0
150139,2014,120000,0,0,0
150139,2015,120000,0,0,0
150139,2016,120000,0,0,0
150139,2017,90000,0,0,0
150139,2018,5000,0,0,0
150258,2009,20000,0,0,0
150258,2010,25000,0,0,0
150258,2011,20000,0,0,0
150258,2012,55000,0,0,0
150258,2013,35000,0,0,0
150258,2014,35000,0,0,0
150258,2015,15000,0,0,0
150258,2017,20000,0,0,0
150258,2018,80000,0,0,0
150278,2018,10000,0,0,0
150278,2019,50000,0,0,0
150278,2020,35000,0,0,0
150306,2010,45000,0,0,0
150306,2011,60000,0,0,0
150306,2012,60000,0,0,0
150306,2013,60000,0,0,0
150306,2014,60000,0,0,0
150306,2015,60000,0,0,0
150306,2016,65000,0,0,0
150306,2017,80000,0,0,0
150306,2018,80000,0,0,0
150306,2019,80000,0,0,0
150306,2020,60000,0,0,0
150477,2011,5000,0,0,0
150477,2012,5000,0,0,0
150477,2018,15000,0,0,0
150477,2019,160000,0,0,0
150477,2020,220000,0,0,0
150699,2019,40000,40000,0,0
150699,2020,80000,80000,0,0
151630,2005,20000,0,0,0
151630,2006,20000,0,0,0
151630,2019,50000,0,0,0
151630,2020,45000,0,0,0
152149,2006,860000,0,0,0
152149,2007,860000,0,0,0
152149,2008,760000,0,0,0
152149,2009,770000,0,0,0
152149,2010,760000,0,0,0
152149,2011,850000,0,0,0
152149,2012,790000,0,0,0
152149,2013,880000,0,0,0
152149,2014,1060000,0,0,0
152149,2015,1400000,0,0,0
152149,2016,1590000,0,0,0
152149,2017,2010000,320000,0,320000
152149,2018,1835000,0,0,0
152149,2019,1920000,210000,0,0
152149,2020,1920000,0,0,0
152170,2005,60000,0,0,0
152170,2006,5000,0,0,0
153028,2010,160000,0,0,0
153028,2011,75000,0,0,0
153028,2012,75000,0,0,0
154056,2007,60000,0,0,0
154254,2005,45000,0,0,0
154254,2006,65000,0,0,0
154254,2007,5000,0,0,0
154254,2008,15000,0,0,0
154357,2010,40000,40000,0,40000
154357,2011,70000,70000,0,70000
154357,2012,180000,146666.6666666667,0,80000
154357,2013,340000,230000,0,80000
154357,2014,340000,225000,0,110000
154357,2015,300000,210000,0,120000
154357,2016,695000,405000,0,115000
154357,2017,810000,554000,0,90000
154357,2018,970000,798000,0,110000
154357,2019,620000,436666.6666666666,0,70000
154357,2020,560000,425714.2857142857,0,90000
154758,2010,57500,0,0,0
154758,2011,82500,0,0,0
154758,2012,80000,0,0,0
155280,2005,40000,0,0,0
155280,2006,40000,0,0,0
155280,2007,40000,0,0,0
155394,2007,970000,0,0,0
155394,2008,1400000,0,0,0
155394,2009,1230358,125000,0,125000
155394,2010,775002,0,0,0
155394,2011,940000,0,0,0
155394,2012,780000,100000,0,0
155394,2013,470000,140000,0,0
155394,2014,5000,0,0,0
155394,2015,60000,0,0,0
155394,2016,175000,45000,0,0
155394,2017,185000,61666.66666666666,0,0
155394,2018,200000,66666.66666666666,0,0
155394,2019,300000,0,0,0
155394,2020,500000,0,0,0
155737,2004,70000,0,0,0
155738,2003,170000,0,0,0
155738,2004,200000,0,0,0
155738,2005,285000,0,0,0
155738,2006,1045000,0,0,0
155738,2007,850000,0,0,0
155738,2008,1260000,0,0,0
155738,2009,700000,0,0,0
155738,2010,490000,0,0,0
155738,2011,320000,0,0,0
155738,2012,340000,0,0,0
155738,2013,420000,0,0,0
155738,2014,360000,0,0,0
155738,2015,980000,0,0,0
155738,2016,890000,0,0,0
155738,2017,317000,0,0,0
155738,2018,275000,0,0,0
155738,2019,350000,0,0,0
155738,2020,360000,0,0,0
155794,2004,5000,0,0,0
155794,2005,10000,0,0,0
155794,2006,265000,0,0,0
155794,2007,220000,0,0,0
156125,2005,5000,0,0,0
156125,2006,5000,0,0,0
156153,2003,80000,80000,0,0
156153,2004,100000,100000,0,0
156153,2005,160000,0,0,0
156153,2006,55000,2500,0,0
156153,2007,120000,0,0,0
156153,2008,180000,0,0,0
156153,2009,180000,0,0,0
156153,2010,220000,0,0,0
156156,2005,160000,0,0,0
156156,2007,280000,0,0,0
156156,2008,526000,0,0,0
156156,2010,436000,0,0,0
156156,2011,170000,0,0,0
156156,2012,130000,0,0,0
156156,2013,125000,0,0,0
156156,2014,120000,0,0,0
156156,2015,120000,0,0,0
156383,2008,170000,0,0,0
156383,2009,180000,0,0,0
156383,2010,270000,0,0,0
156383,2011,200000,50000,0,0
156383,2012,240000,0,0,0
156383,2013,120000,0,0,0
156383,2014,120000,0,0,0
156383,2015,290000,0,0,0
156383,2016,190000,0,0,0
156383,2017,200000,0,0,0
156383,2018,40000,0,0,0
156383,2019,80000,0,0,0
156383,2020,80000,0,0,0
156578,2008,60000,60000,0,0
156578,2017,100000,0,0,0
156578,2018,420000,0,0,0
156578,2019,600000,0,0,0
156578,2020,430000,0,0,0
156617,2008,180000,0,0,0
156617,2009,240000,0,0,0
156617,2010,210000,0,0,0
156617,2011,210000,0,0,0
156617,2012,210000,0,0,0
156617,2013,140000,0,0,0
156617,2015,67500,0,0,0
156617,2016,90000,0,0,0
156617,2017,22500,0,0,0
156633,2010,140000,0,0,0
156633,2011,590000,0,0,0
156633,2012,280000,0,0,0
156633,2013,250000,0,0,0
156633,2014,320000,0,0,0
156633,2015,117500,0,0,0
156633,2016,140000,0,0,0
156633,2017,140000,0,0,0
156633,2018,110000,0,0,0
156633,2019,80000,0,0,0
156633,2020,90000,0,0,0
156676,2015,30000,22500,0,22500
156953,2017,235000,0,0,0
156953,2018,320000,0,0,0
156953,2019,320000,0,0,0
156953,2020,240000,0,0,0
157020,2003,20000,0,0,0
157057,2004,1330000,2500,0,0
157057,2005,2060000,0,0,0
157057,2006,2155000,0,0,0
157057,2007,1660000,1520000,0,0
157057,2008,2236000,1672800,0,0
157057,2009,2059000,311500,0,0
157057,2010,1450000,225000,0,0
157057,2011,995000,713750,0,0
157057,2012,1110000,50000,0,0
157057,2013,1130000,65000,0,0
157057,2014,1345000,0,0,0
157057,2015,1240000,0,0,0
157057,2016,710000,40000,0,0
157057,2017,745000,0,0,0
157057,2018,985000,0,0,0
157057,2019,420000,0,0,0
157057,2020,325000,0,0,0
157200,2006,80000,0,0,0
157200,2007,80000,80000,80000,0
157217,2006,60000,11666.66666666667,0,0
157218,2014,30000,0,0,0
157218,2015,100000,0,0,0
157218,2016,100000,0,0,0
157355,2006,130000,0,0,0
157373,2017,20000,13333.33333333333,0,0
157373,2018,310000,206666.6666666667,133333.3333333333,0
157373,2019,400000,316666.6666666666,183333.3333333333,0
157373,2020,790000,528333.3333333333,200000,0
157415,2004,10000,2000,0,2000
157415,2005,260000,0,0,0
157415,2006,280000,0,0,0
157415,2007,320000,80000,0,80000
157415,2008,320000,240000,0,240000
157415,2009,330000,0,0,0
157415,2010,330000,165000,0,165000
157635,2004,60000,0,0,0
157635,2005,5000,0,0,0
157855,2005,110000,0,0,0
157855,2006,360000,0,0,0
157855,2007,180000,0,0,0
157855,2008,77000,0,0,0
157855,2009,75000,0,0,0
157855,2010,90000,0,0,0
157855,2011,115800,0,0,0
157855,2012,480000,0,0,0
157855,2013,560000,0,0,0
157855,2014,450000,0,0,0
157855,2015,835000,50000,0,0
157855,2016,1515000,0,0,0
157855,2017,2650000,0,0,0
157855,2018,2685000,0,0,0
157855,2019,2645000,0,0,0
157855,2020,2780000,411333.3333333333,0,76000
157858,2005,80000,0,0,0
157862,2004,100000,0,0,0
157862,2005,160000,0,0,0
157862,2006,180000,0,0,0
157862,2007,140000,0,0,0
157862,2008,20000,0,0,0
157862,2009,136000,0,0,0
157862,2010,229000,0,0,0
157862,2011,270000,0,0,0
157862,2012,200000,0,0,0
157862,2013,200000,0,0,0
157862,2014,200000,0,0,0
157862,2015,365000,0,0,0
157862,2016,200000,0,0,0
157862,2017,80000,0,0,0
157921,2009,50000,22500,15000,0
157921,2010,75000,60000,0,0
157921,2011,40000,40000,40000,0
157921,2012,30000,30000,30000,0
157921,2013,40000,33333.33333333333,33333.33333333333,0
157921,2014,20000,13333.33333333333,13333.33333333333,0
158235,2005,10000,0,0,0
158235,2006,12000,0,0,0
158354,2004,1345000,0,0,0
158354,2005,3935000,0,0,0
158354,2006,5360000,0,0,0
158354,2007,5615000,0,0,0
158354,2008,5400000,922857.142857143,99285.71428571429,0
158354,2009,5510000,120000,0,0
158354,2010,5837500,240000,0,0
158354,2011,6571000,400000,16666.66666666666,0
158354,2012,6086000,0,0,0
158354,2013,4258000,519999.9999999999,0,0
158354,2014,4025000,0,0,0
158354,2015,4120000,205000,0,0
158354,2016,2837509,0,0,0
158354,2017,3431520,220065.75,0,0
158354,2018,2798631,0,0,0
158354,2019,2948011,0,0,0
158354,2020,2117151,0,0,0
158736,2009,5000,5000,5000,0
158742,2010,80000,0,0,0
158742,2011,320000,0,0,0
158742,2012,320000,0,0,0
158742,2013,320000,0,0,0
158742,2014,110000,0,0,0
158742,2015,180000,0,0,0
158742,2016,200000,0,0,0
158742,2017,160000,0,0,0
158742,2018,160000,0,0,0
158742,2019,160000,0,0,0
158742,2020,160000,0,0,0
160201,2004,741000,0,0,0
160225,2006,3220000,160000,0,160000
160225,2007,3370000,400000,50000,350000
160225,2008,5825000,2930000,100000,1700000
160225,2009,5535000,4370000,960000,1270000
160225,2010,6850000,4950000,850000,930000
160225,2011,5200000,2000000,0,60000
160225,2012,4890800,2517766.666666667,11666.66666666667,0
160225,2013,5440000,10000,0,0
160225,2014,5835000,43333.33333333333,0,0
160225,2015,6120000,46666.66666666666,0,0
160225,2016,5600000,0,0,0
160225,2017,4855000,0,0,0
160225,2018,5000000,0,0,0
160225,2019,4177000,0,0,0
160225,2020,4198315,85937.5,0,85937.5
160250,2005,10000,0,0,0
160255,2007,451000,0,0,0
160255,2008,775000,77500,0,0
160255,2009,800000,77500,40000,0
160255,2010,770000,0,0,0
160255,2011,860000,0,0,0
160255,2012,1300000,0,0,0
160255,2013,1140000,93333.33333333331,0,0
160255,2014,1290000,0,0,0
160256,2007,292500,0,0,0
160256,2008,310000,0,0,0
160256,2009,240000,30000,0,30000
160256,2010,270000,20000,0,20000
160256,2011,310000,130000,0,130000
160256,2012,240000,120000,0,120000
160260,2004,120000,0,0,0
160260,2005,5000,0,0,0
160260,2006,10000,0,0,0
160260,2007,5000,0,0,0
160272,2013,180000,0,0,0
160281,2012,15000,1666.666666666667,1666.666666666667,0
160329,2004,180000,0,0,0
160329,2005,260000,0,0,0
160329,2006,960000,0,0,0
160329,2007,2265000,333000,0,0
160329,2008,4314000,349595.9595959596,10000,0
160329,2009,5865000,553862.9148629148,55000,0
160329,2010,6970000,771489.1774891774,21428.57142857143,0
160329,2011,13437500,1746000,0,0
160329,2012,21340000,1667307.692307692,0,0
160329,2013,18305000,1145432.234432234,0,69333.33333333333
160329,2014,20775000,1284553.571428571,0,44761.90476190476
160376,2014,70000,0,0,0
160376,2015,80000,0,0,0
160376,2016,5000,0,0,0
160415,2007,5000,0,0,0
160415,2008,110000,0,0,0
160488,2007,80000,0,0,0
160488,2008,25000,0,0,0
160498,2007,120000,0,0,0
160498,2008,60000,0,0,0
160498,2009,30000,0,0,0
160668,2011,10000,0,0,0
160681,2020,70000,0,0,0
160684,2004,80000,0,0,0
160684,2009,5000,5000,0,0
160684,2010,40000,40000,0,0
160684,2011,30000,30000,0,0
160684,2012,20000,20000,0,0
160684,2013,35000,35000,0,0
160684,2014,80000,80000,0,0
160684,2015,80000,80000,0,0
160684,2016,64000,64000,0,0
160684,2017,48000,48000,0,0
160684,2018,48000,48000,0,0
160684,2019,41000,41000,0,0
160684,2020,27000,27000,0,0
160719,2009,100000,0,0,0
160719,2010,120000,0,0,0
160719,2011,120000,0,0,0
160719,2012,65000,0,0,0
160776,2017,15000,0,0,0
160776,2018,5000,0,0,0
160776,2020,120000,0,0,0
160785,2005,5000,0,0,0
160797,2009,10000,0,0,0
160811,2005,20000,0,0,0
160837,2004,40000,20000,0,20000
160837,2005,30000,30000,0,0
160837,2006,30000,30000,0,0
160837,2007,15000,15000,0,0
160887,2006,60000,0,0,0
160887,2007,25000,0,0,0
160887,2008,15000,0,0,0
160893,2005,130000,0,0,0
160893,2006,111000,0,0,0
160893,2007,140000,0,0,0
160893,2008,140000,0,0,0
160893,2009,140000,0,0,0
160893,2010,45000,0,0,0
160893,2011,110000,0,0,0
160893,2012,80000,0,0,0
160893,2013,80000,0,0,0
160893,2014,80000,0,0,0
160893,2015,80000,0,0,0
160893,2016,165000,0,0,0
160893,2017,210000,0,0,0
160893,2018,220000,0,0,0
160893,2019,205000,45000,0,0
160893,2020,160000,0,0,0
160913,2009,130000,90000,0,0
160913,2010,200000,200000,0,0
160913,2011,650000,325000,0,0
160913,2012,200000,125000,0,0
160913,2013,170000,113333.3333333333,0,0
160913,2014,200000,133333.3333333333,0,0
160913,2015,200000,133333.3333333333,33333.33333333333,0
160913,2016,200000,133333.3333333333,66666.66666666666,0
160913,2017,200000,133333.3333333333,0,0
160913,2018,200000,83333.33333333331,33333.33333333333,0
160913,2019,200000,66666.66666666666,16666.66666666666,0
160913,2020,160000,53333.33333333333,0,0
161040,2009,190000,0,0,0
161040,2010,85000,0,0,0
161040,2011,35000,0,0,0
161040,2012,25000,0,0,0
161040,2013,5000,0,0,0
161040,2014,5000,0,0,0
161056,2008,10000,5000,0,0
161056,2009,20000,10000,0,0
161067,2004,40000,0,0,0
161067,2005,45000,0,0,0
161067,2006,5000,0,0,0
161067,2009,540000,0,0,0
161067,2010,80000,0,0,0
161071,2011,50000,0,0,0
161088,2014,100000,0,0,0
161088,2015,40000,0,0,0
161110,2005,5000,0,0,0
161110,2006,10000,5000,0,0
161110,2007,75000,31333.33333333333,10000,0
161110,2008,162000,77500,25000,0
161120,2015,65000,5000,0,0
161120,2016,190000,0,0,0
161120,2017,280000,0,0,0
161120,2018,340000,0,0,0
161120,2019,280000,0,0,0
161120,2020,190000,0,0,0
161797,2004,40000,0,0,0
161797,2005,80000,17777.77777777778,0,0
161797,2006,120000,60000,0,0
161797,2007,104784,81450.66666666666,0,0
161797,2008,20000,10000,0,0
161797,2009,90000,50000,0,0
161797,2010,760000,710000,0,380000
161816,2005,120000,0,0,0
161816,2006,210000,0,0,0
161816,2007,40000,0,0,0
161844,2004,60000,0,0,0
161844,2005,140000,0,0,0
161844,2006,100000,0,0,0
161844,2007,240000,0,0,0
161844,2008,475000,0,0,0
161844,2009,300000,0,0,0
161844,2010,115000,0,0,0
161844,2011,135000,0,0,0
161844,2012,150000,0,0,0
161844,2013,320000,0,0,0
161844,2014,1090000,0,0,0
161844,2015,1340000,0,0,0
161844,2016,820000,0,0,0
161844,2017,720000,0,0,0
161844,2018,1030000,120000,0,0
161844,2019,1130000,150000,0,0
161844,2020,1160000,60000,0,0
161877,2006,20000,0,0,0
161965,2004,160000,0,0,0
161965,2005,180000,0,0,0
161965,2006,200000,0,0,0
161965,2007,405000,0,0,0
161965,2008,454000,0,0,0
161965,2009,235000,0,0,0
161997,2004,140000,0,0,0
161997,2005,240000,0,0,0
161997,2006,240000,0,0,0
161997,2007,120000,0,0,0
161997,2008,360000,0,0,0
161997,2009,380000,0,0,0
161997,2010,370000,0,0,0
161997,2011,690000,0,0,0
161997,2012,910000,0,0,0
161997,2013,860000,0,0,0
161997,2014,480000,0,0,0
161997,2015,480000,0,0,0
161997,2016,120000,0,0,0
161997,2018,90000,0,0,0
161997,2019,160000,0,0,0
161997,2020,160000,0,0,0
162129,2005,40000,13333.33333333333,0,0
162129,2006,51960,20980,0,0
162129,2007,20093,8364.333333333332,0,0
162129,2008,5000,0,0,0
162129,2009,45000,9000,0,0
162129,2010,185000,127250,0,120000
162129,2011,1125000,842000,0,307000
162129,2012,1220000,700714.2857142857,0,270000
162129,2013,846000,305095.2380952381,0,244666.6666666667
162129,2014,470000,182500,30000,140000
162129,2015,350000,175833.3333333333,0,163333.3333333333
162129,2016,290000,95500,0,88000
162129,2017,1219000,634000,0,605000
162129,2018,1350000,592500,0,592500
162129,2019,1010000,410000,0,0
162129,2020,610000,76666.66666666666,0,76666.66666666666
162254,2005,15000,3333.333333333333,0,0
162254,2006,210000,200000,0,0
162254,2007,5000,0,0,0
162254,2008,20000,0,0,0
162254,2009,20000,0,0,0
162254,2010,20000,0,0,0
162254,2011,5000,0,0,0
162254,2012,15000,0,0,0
162254,2013,10000,0,0,0
162283,2006,5000,0,0,0
162336,2004,15000,0,0,0
162336,2005,5000,0,0,0
162336,2006,10000,0,0,0
162336,2007,60000,0,0,0
162336,2008,70000,0,0,0
162336,2009,280000,0,0,0
162356,2006,120000,0,0,0
162385,2009,10000,0,0,0
162385,2010,115000,0,0,0
162385,2011,80000,0,0,0
162385,2012,160000,0,0,0
162385,2013,160000,0,0,0
162385,2014,200000,0,0,0
162385,2015,200000,0,0,0
162385,2016,200000,0,0,0
162385,2017,200000,0,0,0
162385,2018,200000,0,0,0
162385,2019,200000,50000,0,0
162385,2020,200000,0,0,0
162401,2005,1140000,985000,80000,0
162401,2006,710000,346666.6666666667,20000,0
162401,2007,1085000,245000,30000,0
162401,2008,1200000,267500,10000,52500
162401,2009,505000,52142.85714285714,0,5000
162401,2010,315000,0,0,0
